timestamp,symbol,option_type,strike,latest_trade_price,latest_quote_bid,latest_quote_ask,implied_volatility,delta,gamma,theta,vega,rho,price
2025-07-09T09:28:36.228663,SPY250709P00619000,put,619.0,0.12,0.15,0.16,0.09771952419471858,-0.08240847911896654,0.04768546600614473,-0.23529977332497617,0.049601708340639476,-0.0014105987179297088,623.32
2025-07-09T09:28:36.228663,SPY250709C00619000,call,619.0,4.42,4.52,4.59,0.06562530852902342,0.9805989979660359,0.02203741632777954,-0.13363718329643995,0.015394347795817604,0.01662484842225177,623.32
2025-07-09T09:28:36.228663,SPY250709P00629000,put,629.0,5.69,5.75,5.78,0.110596657674928,-0.9382742909106473,0.03375343643462445,-0.13884080142191194,0.039736467533016816,-0.016179044685217123,623.32
2025-07-09T09:28:36.228663,SPY250709C00628000,call,628.0,0.06,0.01,0.02,0.08577476286369211,0.051200255085196884,0.03755698550098302,-0.15142848479342835,0.03429094961050454,0.0008727162465672583,623.32
2025-07-09T09:28:36.228663,SPY250709C00629000,call,629.0,0.04,0.04,0.05,0.09308877078443387,0.03353737753409192,0.024564693667506233,-0.1161517089851367,0.024340971495748955,0.0005716306346452101,623.32
2025-07-09T09:28:36.228663,SPY250709P00623000,put,623.0,0.84,0.87,0.88,0.07915974661431802,-0.43680784046590393,0.15252698235595905,-0.471279320688605,0.12852284572535172,-0.007482494879978282,623.32
2025-07-09T09:28:36.228663,SPY250709P00627000,put,627.0,3.52,3.76,3.84,0.01,-1.0,7.727032025675694e-27,0.0858786459550243,8.225114867262572e-28,-0.01717572919100486,623.32
2025-07-09T09:28:36.228663,SPY250709P00625000,put,625.0,1.99,2.009,2.04,0.07645529236844975,-0.7377296124123828,0.130617928188199,-0.34310120475956357,0.10630155164559872,-0.012652921150928398,623.32
2025-07-09T09:28:36.228663,SPY250709C00630000,call,630.0,0.03,0.03,0.04,0.10162809681197563,0.02410501943960135,0.017095515616599735,-0.09602841886318984,0.018493761655637146,0.0004108257730710219,623.32
2025-07-09T09:28:36.228663,SPY250709C00626000,call,626.0,0.19,0.18,0.19,0.07597131884182702,0.14859432289304625,0.09347754795929347,-0.29980996581866415,0.07559381038977957,0.0025323784478272233,623.32
2025-07-09T09:28:36.228663,SPY250709P00626000,put,626.0,2.76,2.82,2.89,0.07268325895491153,-0.8621031516828647,0.09289769887357342,-0.18721001689589273,0.07187346917705179,-0.014797976342656529,623.32
2025-07-09T09:28:36.228663,SPY250709P00620000,put,620.0,0.22,0.22,0.23,0.0961993451198984,-0.13778070484060223,0.07014836727230798,-0.3337156287459598,0.07183216270092169,-0.002358944354554635,623.32
2025-07-09T09:28:36.228663,SPY250709P00617000,put,617.0,0.06,0.08,0.09,0.11303973019553439,-0.040188378929351454,0.023455097284062938,-0.1560742149116066,0.028222638332309723,-0.0006879512425830509,623.32
2025-07-09T09:28:36.228663,SPY250709C00625000,call,625.0,0.34,0.33,0.34,0.07114392907293657,0.24693752463346824,0.13600874850305406,-0.38742697885324984,0.10299922342557544,0.004207701311083107,623.32
2025-07-09T09:28:36.228663,SPY250709C00622000,call,622.0,1.91,1.88,1.91,0.08175384038414595,0.7017907687912679,0.1299996917256058,-0.5221043568934387,0.11313050994877419,0.011932334849396526,623.32
2025-07-09T09:28:36.228663,SPY250709C00621000,call,621.0,2.71,2.62,2.64,0.08620272625245981,0.8048454775902036,0.09807861628216392,-0.45624780904275103,0.08999628672479647,0.013670309125795067,623.32
2025-07-09T09:28:36.228663,SPY250709P00618000,put,618.0,0.11,0.07,0.12,0.111954069303381,-0.06823756059756914,0.03604406514565316,-0.23460174381364624,0.042953930431801436,-0.0011683242814158046,623.32
2025-07-09T09:28:36.228663,SPY250709P00628000,put,628.0,4.57,4.72,4.76,0.01,-1.0,2.2447229015688156e-43,0.08601561349243263,2.389417262569703e-44,-0.017203122698486527,623.32
2025-07-09T09:28:47.433724,SPY250709C00626000,call,626.0,0.2,0.15,0.16,0.07328659017475637,0.15933807789926668,0.10145102800654845,-0.3037728971927166,0.07919338017910776,0.0027164514611438574,623.52
2025-07-09T09:28:47.433724,SPY250709C00630000,call,630.0,0.03,0.01,0.04,0.09901696699425246,0.02465815829508249,0.017878018361376924,-0.09545251036842967,0.018855450391951308,0.00042040698246985754,623.52
2025-07-09T09:28:47.433724,SPY250709C00624000,call,624.0,0.77,0.76,0.77,0.07327230132935829,0.4352550532338584,0.1646251348523152,-0.5077815894171307,0.12848247329074217,0.007414252898421244,623.52
2025-07-09T09:28:47.433724,SPY250709C00620000,call,620.0,3.63,3.56,3.68,0.06012141112707233,0.9674181663409895,0.037127554156288864,-0.15360495259858287,0.02377570580049283,0.016426700687039095,623.52
2025-07-09T09:28:47.433724,SPY250709C00623000,call,623.0,1.3,1.29,1.3,0.07433232006824494,0.5993218870465893,0.1593247657279184,-0.5198434991685816,0.12614466543955127,0.010202443370172294,623.52
2025-07-09T09:28:47.433724,SPY250709P00630000,put,630.0,6.65,6.5,6.58,0.15551693681429893,-0.894208798104221,0.03602100873326332,-0.38668058477348327,0.05966799938006808,-0.015457727939560115,623.52
2025-07-09T09:28:47.433724,SPY250709P00624000,put,624.0,1.28,1.28,1.29,0.08224647088385016,-0.5575576662884547,0.1470744279809594,-0.4820475565397387,0.12884345207493073,-0.009559680988607598,623.52
2025-07-09T09:28:47.433724,SPY250709P00626000,put,626.0,2.67,2.67,2.7,0.08233684584154281,-0.8124946448642612,0.10016554752231704,-0.29188296669688335,0.08784569998043631,-0.013952785231939385,623.52
2025-07-09T09:28:47.433724,SPY250709C00625000,call,625.0,0.41,0.36,0.41,0.07277579782668668,0.2794371692019225,0.1415889181268229,-0.4231868323302316,0.10975495878688171,0.004762319554541992,623.52
2025-07-09T09:28:47.433724,SPY250709C00617000,call,617.0,6.65,6.61,6.62,0.11022295137099397,0.9677454305969687,0.020083351073748527,-0.2116923372168763,0.02357849757151035,0.016349551531118407,623.52
2025-07-09T09:28:47.433724,SPY250709P00623000,put,623.0,0.76,0.81,0.82,0.07950133332567061,-0.40691187964418707,0.14955091102208856,-0.46854304756921134,0.12664014168241808,-0.006971991649198456,623.52
2025-07-09T09:28:47.433724,SPY250709P00619000,put,619.0,0.11,0.1,0.11,0.09892788091181126,-0.07577139572434555,0.044186646988737484,-0.22381961256097097,0.046560503285946526,-0.0012973967304669622,623.52
2025-07-09T09:28:47.433724,SPY250709P00618000,put,618.0,0.11,0.06,0.07,0.11512208712707092,-0.06661660586888296,0.034395845025204305,-0.23706842171353942,0.042176695534744076,-0.001141007838119614,623.52
2025-07-09T09:28:47.433724,SPY250709C00629000,call,629.0,0.04,0.04,0.05,0.09032725097026988,0.03442150478397035,0.02585499880727635,-0.11528121220083064,0.024875466132330125,0.0005869177167918131,623.52
2025-07-09T09:28:47.433724,SPY250709C00619000,call,619.0,4.6,4.61,4.64,0.024016265260107778,0.9999999981528108,1.4277540791067008e-08,-0.08478290988368427,3.6523029475598503e-09,0.016956581099590088,623.52
2025-07-09T09:28:47.433724,SPY250709C00627000,call,627.0,0.06,0.09,0.1,0.06761583779011371,0.06274608098807351,0.05590185990721579,-0.14146460546193157,0.040260818836789676,0.0010702311347310577,623.52
2025-07-09T09:28:47.433724,SPY250709P00625000,put,625.0,1.92,1.88,1.95,0.08308625929114079,-0.6954903070556773,0.12908328810127187,-0.4149092184127397,0.11423709182416097,-0.01193348263713304,623.52
2025-07-09T09:28:47.433724,SPY250709C00621000,call,621.0,2.82,2.79,2.85,0.0797202057241678,0.8426578235505231,0.09249555402650066,-0.3846539979860568,0.07854113649682666,0.014317644003841699,623.52
2025-07-09T09:28:47.433724,SPY250709C00628000,call,628.0,0.06,0.01,0.06,0.08277979504500542,0.05277334147077251,0.039850026083886374,-0.14992975438437334,0.03513669179762974,0.000899869421201537,623.52
2025-07-09T09:28:47.433724,SPY250709P00621000,put,621.0,0.3,0.3,0.31,0.08994336018074293,-0.18628613148858575,0.09132513559851152,-0.37751283602743796,0.08749179897684814,-0.0031904966768704934,623.52
2025-07-09T09:28:47.433724,SPY250709P00622000,put,622.0,0.45,0.45,0.46,0.08196369088721436,-0.27325728820970263,0.12434554472524079,-0.42148691980899244,0.10855745379266216,-0.004680311899849693,623.52
2025-07-09T09:28:47.433724,SPY250709P00628000,put,628.0,4.46,4.6,4.69,0.08444942263927811,-0.9436815795784794,0.04112319336772537,-0.07497746687080646,0.036990604538058226,-0.016242858589007494,623.52
2025-07-09T09:28:47.433724,SPY250709P00620000,put,620.0,0.2,0.2,0.21,0.09711821728907831,-0.12648073512742752,0.0654819177232329,-0.3180973137915521,0.06773763102867597,-0.00216611693059325,623.52
2025-07-09T09:28:47.433724,SPY250709P00627000,put,627.0,3.6,3.52,3.59,0.09346258177585724,-0.8659078945140258,0.07085058372484922,-0.2551538103213798,0.07053247421310399,-0.01489070932568179,623.52
2025-07-09T09:28:47.433724,SPY250709P00617000,put,617.0,0.06,0.08,0.09,0.11588136639992716,-0.03931717540960389,0.02246864611774813,-0.15732103395486755,0.027733100410607198,-0.0006732889099019204,623.52
2025-07-09T09:28:47.433724,SPY250709C00622000,call,622.0,2.0,1.96,1.99,0.07681712593521672,0.7399241940604115,0.1294009741390926,-0.4695857969728352,0.10587745961698863,0.012585137903576656,623.52
2025-07-09T09:28:47.433724,SPY250709C00618000,call,618.0,5.51,5.56,5.62,0.01,1.0,2.9239129418352223e-65,-0.0846459381183493,3.1143853657558797e-66,0.01692918762366986,623.52
2025-07-09T09:28:47.433724,SPY250709P00629000,put,629.0,5.69,5.4,5.76,0.1438151477658365,-0.8729564234096088,0.044356793782311,-0.4132512084894479,0.06794737619796948,-0.015068377784229038,623.52
2025-07-09T09:29:09.635641,SPY250709P00620000,put,620.0,0.16,0.2,0.21,0.09076897839722323,-0.11134026354845084,0.06402873339234862,-0.27140838937943,0.061902236500540386,-0.001906349800687523,623.51
2025-07-09T09:29:09.635641,SPY250709C00623000,call,623.0,1.32,1.31,1.32,0.07638852254093526,0.5951895029739981,0.15544678003021184,-0.5337166562806471,0.12647474793947894,0.010131139917789514,623.51
2025-07-09T09:29:09.635641,SPY250709C00624000,call,624.0,0.8,0.77,0.78,0.0759459186730592,0.4359801537690736,0.15887960060997836,-0.5251522947821372,0.12851877023029226,0.007425698237713838,623.51
2025-07-09T09:29:09.635641,SPY250709C00628000,call,628.0,0.02,0.01,0.06,0.06795568828866463,0.02402185968650229,0.025484542381725133,-0.06472375111509598,0.01844576353866071,0.00040980465022276847,623.51
2025-07-09T09:29:09.635641,SPY250709P00630000,put,630.0,6.44,6.47,6.65,0.10229454556900576,-0.9716545457933136,0.01944284759607998,-0.024476505085763208,0.02118392017428981,-0.016774693858838053,623.51
2025-07-09T09:29:09.635641,SPY250709P00618000,put,618.0,0.08,0.1,0.11,0.10727113442332807,-0.05390876720269777,0.03127549066809034,-0.18704561860615432,0.03573394686060697,-0.0009230864503714679,623.51
2025-07-09T09:29:09.635641,SPY250709P00622000,put,622.0,0.45,0.45,0.5,0.08171182491770912,-0.2738911101500382,0.12487391414394933,-0.4205677442492674,0.10868024697247453,-0.004691064276428775,623.51
2025-07-09T09:29:09.635641,SPY250709C00629000,call,629.0,0.03,0.01,0.05,0.0860923949521095,0.027891128020378034,0.022793177516750012,-0.09234828521901471,0.020900835355304247,0.00047562732142426525,623.51
2025-07-09T09:29:09.635641,SPY250709P00625000,put,625.0,1.84,1.91,1.94,0.07535417746816621,-0.7151344887677353,0.13801883359782913,-0.35603258476469396,0.11077446683108484,-0.012266671372371798,623.51
2025-07-09T09:29:09.635641,SPY250709P00623000,put,623.0,0.81,0.81,0.82,0.08312026513161551,-0.4122574169523928,0.14349248049579627,-0.49264440698286643,0.12703694606469246,-0.00706456498750648,623.51
2025-07-09T09:29:09.635641,SPY250709P00617000,put,617.0,0.06,0.08,0.09,0.11573958113234349,-0.0393597145639053,0.022516334857326185,-0.15725954624927171,0.02775706784772208,-0.0006740048117195901,623.51
2025-07-09T09:29:09.635641,SPY250709C00621000,call,621.0,2.82,2.8,2.82,0.08078139867689947,0.838544969893761,0.0928372112839494,-0.3938687943454911,0.07987804676450395,0.014247155456944079,623.51
2025-07-09T09:29:09.635641,SPY250709C00618000,call,618.0,5.51,5.62,5.71,0.01,1.0,4.9582284778482325e-65,-0.0846459381183493,5.281052894198677e-66,0.01692918762366986,623.51
2025-07-09T09:29:09.635641,SPY250709C00619000,call,619.0,4.62,4.69,4.75,0.0736479416281429,0.9726123289218506,0.026243118567673685,-0.15824569662546212,0.020585908488715644,0.016488041457700216,623.51
2025-07-09T09:29:09.635641,SPY250709P00629000,put,629.0,5.69,5.49,5.52,0.14251920570627388,-0.8755584981109299,0.044119316845686485,-0.40168004095310006,0.06697244500323303,-0.01511258847005883,623.51
2025-07-09T09:29:09.635641,SPY250709P00627000,put,627.0,3.52,3.57,3.62,0.07941877358708833,-0.9045142057341025,0.06545533492974959,-0.14212578308538676,0.055368429818374365,-0.015547771299103293,623.51
2025-07-09T09:29:09.635641,SPY250709P00628000,put,628.0,4.54,4.43,4.6,0.10009980123743843,-0.90999424193507,0.0497108742067893,-0.18691949440099814,0.053000332927404886,-0.0156693290353133,623.51
2025-07-09T09:29:09.635641,SPY250709P00621000,put,621.0,0.3,0.31,0.32,0.08973036379111647,-0.186637343649093,0.09165024594243497,-0.3770032300576635,0.08759252487126576,-0.003196445209278245,623.51
2025-07-09T09:29:09.635641,SPY250709C00625000,call,625.0,0.42,0.41,0.42,0.07394056852278337,0.2811630038149785,0.13977693536471997,-0.4309297597046554,0.11008097859210621,0.004791450534484308,623.51
2025-07-09T09:29:09.635641,SPY250709P00619000,put,619.0,0.14,0.1,0.11,0.10482822972104167,-0.08838604741428302,0.04683147570888907,-0.2664995651982304,0.0522889687539167,-0.001513687244473414,623.51
2025-07-09T09:29:09.635641,SPY250709C00626000,call,626.0,0.21,0.2,0.21,0.07474168320110629,0.16310098216848035,0.10100393322959172,-0.3143906815431831,0.08040723759103358,0.0027804135175854574,623.51
2025-07-09T09:29:09.635641,SPY250709C00617000,call,617.0,6.65,6.55,6.72,0.11407625511966692,0.9627648320599539,0.021834100495497808,-0.23263875227559266,0.026529223747683458,0.016264205491443882,623.51
2025-07-09T09:29:09.635641,SPY250709P00626000,put,626.0,2.62,2.68,2.73,0.07545323166357124,-0.8345983340479404,0.10096436431955712,-0.23447335085997506,0.08114092279855345,-0.014328778281157022,623.51
2025-07-09T09:29:09.635641,SPY250709P00624000,put,624.0,1.24,1.24,1.25,0.07870481932931166,-0.5617381507434926,0.15345086523454715,-0.4580669046388262,0.12863662875504148,-0.009629845325207536,623.51
2025-07-09T09:29:09.635641,SPY250709C00620000,call,620.0,3.76,3.68,3.72,0.09158332176209064,0.8865976375908431,0.06429697183428532,-0.3624131873302818,0.06271925529485457,0.015042260082582642,623.51
2025-07-09T09:29:09.635641,SPY250709C00622000,call,622.0,2.009,1.93,1.96,0.0783553288746882,0.7345576071500383,0.12819506884055398,-0.48161788008069883,0.10698769713294201,0.012493014072167683,623.51
2025-07-09T09:29:09.635641,SPY250709C00627000,call,627.0,0.06,0.09,0.1,0.06777165453444456,0.06262398929005292,0.05568962714006269,-0.14155863330473098,0.040199104671889134,0.0010681283167737231,623.51
2025-07-09T09:29:09.635641,SPY250709C00630000,call,630.0,0.02,0.01,0.02,0.09314988523280743,0.018162416399638545,0.014673616381006158,-0.06935419080309053,0.014558393943035534,0.00030971091094051745,623.51
2025-07-09T09:29:21.620848,SPY250709C00623000,call,623.0,1.26,1.29,1.3,0.07352480371895487,0.5923038286449697,0.16179690549681813,-0.5161570770673153,0.12669000185175677,0.010082840220418603,623.47
2025-07-09T09:29:21.620848,SPY250709C00621000,call,621.0,2.89,2.7,2.83,0.09278226431068898,0.8017855703466823,0.09196413599536288,-0.48963946354417404,0.09087024932996213,0.013616417795727233,623.47
2025-07-09T09:29:21.620848,SPY250709P00619000,put,619.0,0.14,0.14,0.15,0.10415160004605256,-0.08887225076478544,0.04733175178677812,-0.26578688596477906,0.052499695224162195,-0.0015218954023101597,623.47
2025-07-09T09:29:21.620848,SPY250709P00620000,put,620.0,0.2,0.2,0.21,0.09618344210353637,-0.1274938510774577,0.06649181419148822,-0.3166333555285504,0.06810935307634441,-0.002183249077568838,623.47
2025-07-09T09:29:21.620848,SPY250709C00619000,call,619.0,4.62,4.6,4.65,0.08728777379383995,0.9459885603880377,0.03849600362841244,-0.2363429405580763,0.03578551910567511,0.01603220514370219,623.47
2025-07-09T09:29:21.620848,SPY250709C00617000,call,617.0,6.7,6.42,6.6,0.13861980403495727,0.9278856936859253,0.030367061268988117,-0.3890445340144203,0.04482974864587177,0.015665997080612712,623.47
2025-07-09T09:29:21.620848,SPY250709P00628000,put,628.0,4.53,4.6,4.66,0.09027246069325327,-0.9332956285426072,0.04391235310473389,-0.11021811262204262,0.04221630787889691,-0.01606607741171148,623.47
2025-07-09T09:29:21.620848,SPY250709P00630000,put,630.0,6.44,6.55,6.65,0.01,-1.0,1.970149292474321e-84,0.08628954856724928,2.0981541610230224e-85,-0.017257909713449857,623.47
2025-07-09T09:29:21.620848,SPY250709C00629000,call,629.0,0.03,0.04,0.05,0.08662595257536337,0.027741596946376765,0.022553004429333265,-0.0924826253553359,0.020806100221713014,0.0004730425602234884,623.47
2025-07-09T09:29:21.620848,SPY250709P00621000,put,621.0,0.31,0.31,0.32,0.0900076318045603,-0.19105629966795945,0.09270093082055045,-0.3835396704866733,0.08885905446437345,-0.0032719964699722886,623.47
2025-07-09T09:29:21.620848,SPY250709C00624000,call,624.0,0.77,0.72,0.77,0.07495571259078965,0.4286931288938909,0.16048109501629987,-0.5166188048485534,0.1281052339425713,0.007301570001958196,623.47
2025-07-09T09:29:21.620848,SPY250709P00623000,put,623.0,0.77,0.77,0.78,0.07867296703755412,-0.4135361734126829,0.15172330809805978,-0.46462361730244967,0.12712064568882886,-0.007084860220208369,623.47
2025-07-09T09:29:21.620848,SPY250709P00618000,put,618.0,0.08,0.1,0.11,0.10666736039787109,-0.05417426282842186,0.03157709541352619,-0.1866747719644872,0.03587087620001847,-0.000927562401250437,623.47
2025-07-09T09:29:21.620848,SPY250709C00620000,call,620.0,3.76,3.66,3.71,0.09692479650468992,0.8706881289012609,0.06663501105915962,-0.4071823658788931,0.06878213141885231,0.014769532266467647,623.47
2025-07-09T09:29:21.620848,SPY250709C00625000,call,625.0,0.41,0.4,0.41,0.07404466941356452,0.2758805320472337,0.13830558737959964,-0.4272773511287355,0.10906157909290623,0.0047011845291914725,623.47
2025-07-09T09:29:21.620848,SPY250709P00624000,put,624.0,1.24,1.24,1.29,0.07694335519277755,-0.5694434760705269,0.15646705704149194,-0.44445294472522584,0.1282130678230235,-0.009760847233580587,623.47
2025-07-09T09:29:21.620848,SPY250709C00618000,call,618.0,5.51,5.43,5.56,0.01,1.0,4.061944818656382e-64,-0.0846459381183493,4.3258581751468355e-65,0.01692918762366986,623.47
2025-07-09T09:29:21.620848,SPY250709C00627000,call,627.0,0.06,0.05,0.06,0.06839428074467543,0.06214116626502143,0.05485412821109673,-0.14193254924655282,0.039954652849189524,0.0010598124090754229,623.47
2025-07-09T09:29:21.620848,SPY250709C00622000,call,622.0,2.0,1.96,2.0,0.08022458051426845,0.7247040172013107,0.12751847023747073,-0.4986356356881325,0.10894788572138664,0.012324142838479485,623.47
2025-07-09T09:29:21.620848,SPY250709P00627000,put,627.0,3.52,3.63,3.7,0.072131164054157,-0.9274728526589712,0.05861446951463063,-0.08269516213994607,0.04502627684469723,-0.01593894519033825,623.47
2025-07-09T09:29:21.620848,SPY250709P00629000,put,629.0,5.69,5.53,5.57,0.1370883986678723,-0.8864718605736701,0.04299098340452281,-0.35372626510676586,0.06276482765283785,-0.015298044134572126,623.47
2025-07-09T09:29:21.620848,SPY250709C00628000,call,628.0,0.06,0.05,0.06,0.08353020101573318,0.05236952848809111,0.039255148557575045,-0.1503096300494739,0.03492033564526011,0.0008928994500402784,623.47
2025-07-09T09:29:21.620848,SPY250709P00617000,put,617.0,0.06,0.08,0.09,0.11517213080040802,-0.03953092486310161,0.022708767227427203,-0.15701271054298294,0.02785346426247916,-0.0006768861842308191,623.47
2025-07-09T09:29:21.620848,SPY250709P00626000,put,626.0,2.62,2.66,2.68,0.07113652274617378,-0.8529047072560025,0.09913148309798628,-0.19391640752202638,0.07510044211676313,-0.014640561584463013,623.47
2025-07-09T09:29:21.620848,SPY250709C00630000,call,630.0,0.02,0.01,0.04,0.09364875063387293,0.018077332188545334,0.014538082210007157,-0.06943330635472414,0.014499311018026659,0.00030823765204338017,623.47
2025-07-09T09:29:21.620848,SPY250709P00625000,put,625.0,1.92,1.93,1.95,0.07998136302954381,-0.7090633512934468,0.13134381568367,-0.3865776179270583,0.11187593746287698,-0.012164376099477403,623.47
2025-07-09T09:29:21.620848,SPY250709P00622000,put,622.0,0.5,0.5,0.51,0.08523866287671279,-0.28705203268488566,0.1224659548969293,-0.4492172996027638,0.11117067923504315,-0.004916940570357416,623.47
2025-07-09T09:29:21.620848,SPY250709C00626000,call,626.0,0.17,0.16,0.17,0.07036657471069777,0.1444605841804062,0.09900603892021706,-0.27335205629679443,0.07419358458079933,0.0024629271347659694,623.47
2025-07-09T09:29:35.868273,SPY250709C00618000,call,618.0,5.51,5.55,5.61,0.01,1.0,4.061944818656382e-64,-0.0846459381183493,4.3258581751468355e-65,0.01692918762366986,623.47
2025-07-09T09:29:35.868273,SPY250709P00618000,put,618.0,0.08,0.1,0.11,0.10666736039787109,-0.05417426282842186,0.03157709541352619,-0.1866747719644872,0.03587087620001847,-0.000927562401250437,623.47
2025-07-09T09:29:35.868273,SPY250709P00624000,put,624.0,1.27,1.25,1.26,0.07928212972334,-0.5673674170629959,0.15198964207294835,-0.4600820037020962,0.12832981191988688,-0.009726207219623728,623.47
2025-07-09T09:29:35.868273,SPY250709C00620000,call,620.0,3.76,3.65,3.71,0.09692479650468992,0.8706881289012609,0.06663501105915962,-0.4071823658788931,0.06878213141885231,0.014769532266467647,623.47
2025-07-09T09:29:35.868273,SPY250709P00625000,put,625.0,1.87,1.93,1.95,0.07547120676555072,-0.7203227143683999,0.1366000551045136,-0.35252982124061666,0.10979193175895366,-0.01235533158156894,623.47
2025-07-09T09:29:35.868273,SPY250709P00623000,put,623.0,0.76,0.78,0.83,0.07788612668349013,-0.41269280889093307,0.1531832393538596,-0.4594605295114964,0.1270602231007554,-0.007070180426280277,623.47
2025-07-09T09:29:35.868273,SPY250709P00630000,put,630.0,6.44,6.53,6.62,0.01,-1.0,1.970149292474321e-84,0.08628954856724928,2.0981541610230224e-85,-0.017257909713449857,623.47
2025-07-09T09:29:35.868273,SPY250709C00625000,call,625.0,0.41,0.4,0.41,0.07404466941356452,0.2758805320472337,0.13830558737959964,-0.4272773511287355,0.10906157909290623,0.0047011845291914725,623.47
2025-07-09T09:29:35.868273,SPY250709C00628000,call,628.0,0.06,0.01,0.06,0.08353020101573318,0.05236952848809111,0.039255148557575045,-0.1503096300494739,0.03492033564526011,0.0008928994500402784,623.47
2025-07-09T09:29:35.868273,SPY250709C00626000,call,626.0,0.21,0.2,0.21,0.0755518700973828,0.16171220648859258,0.099372613285373,-0.3158232227066403,0.0799558394487478,0.0027565125857381594,623.47
2025-07-09T09:29:35.868273,SPY250709P00629000,put,629.0,5.69,5.54,5.7,0.1370883986678723,-0.8864718605736701,0.04299098340452281,-0.35372626510676586,0.06276482765283785,-0.015298044134572126,623.47
2025-07-09T09:29:35.868273,SPY250709C00624000,call,624.0,0.77,0.76,0.77,0.07495571259078965,0.4286931288938909,0.16048109501629987,-0.5166188048485534,0.1281052339425713,0.007301570001958196,623.47
2025-07-09T09:29:35.868273,SPY250709P00627000,put,627.0,3.52,3.57,3.61,0.072131164054157,-0.9274728526589712,0.05861446951463063,-0.08269516213994607,0.04502627684469723,-0.01593894519033825,623.47
2025-07-09T09:29:35.868273,SPY250709P00626000,put,626.0,2.62,2.73,2.77,0.07113652274617378,-0.8529047072560025,0.09913148309798628,-0.19391640752202638,0.07510044211676313,-0.014640561584463013,623.47
2025-07-09T09:29:35.868273,SPY250709C00630000,call,630.0,0.02,0.01,0.02,0.09364875063387293,0.018077332188545334,0.014538082210007157,-0.06943330635472414,0.014499311018026659,0.00030823765204338017,623.47
2025-07-09T09:29:35.868273,SPY250709C00627000,call,627.0,0.1,0.09,0.1,0.07712650840283337,0.08650586062602272,0.06264269548941051,-0.20579476634818025,0.05145319711313966,0.0014748988746439676,623.47
2025-07-09T09:29:35.868273,SPY250709C00623000,call,623.0,1.29,1.29,1.3,0.0758908101248357,0.5895230612810828,0.1570107809579648,-0.5316945719775718,0.1268986261318527,0.010034518986764837,623.47
2025-07-09T09:29:35.868273,SPY250709C00629000,call,629.0,0.03,0.04,0.05,0.08662595257536337,0.027741596946376765,0.022553004429333265,-0.0924826253553359,0.020806100221713014,0.0004730425602234884,623.47
2025-07-09T09:29:35.868273,SPY250709P00622000,put,622.0,0.5,0.5,0.51,0.08523866287671279,-0.28705203268488566,0.1224659548969293,-0.4492172996027638,0.11117067923504315,-0.004916940570357416,623.47
2025-07-09T09:29:35.868273,SPY250709P00621000,put,621.0,0.27,0.27,0.28,0.08541353274077304,-0.17858435932301808,0.09367240364089607,-0.34860334657598685,0.08520726134779882,-0.0030578627536208343,623.47
2025-07-09T09:29:35.868273,SPY250709P00617000,put,617.0,0.05,0.04,0.05,0.11139145743467492,-0.03471902525219772,0.021116235584689072,-0.13654535911676186,0.025049937257842284,-0.0005944183746297998,623.47
