timestamp,spy_price,call_price,put_price,call_iv,put_iv,call_strike,put_strike,price_divergence,iv_divergence,parity_divergence,price_signal,iv_signal,parity_signal,combined_signal,signal_confidence
2025-07-11 13:08:02,624.53,0.385,0.845,0.0235550403413734,0.0229432211117257,625.0,625.0,-0.45999999999999996,0.0006118192296476997,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:03,624.53,0.385,0.805,0.0235550403413734,0.0204959441931414,625.0,625.0,-0.42000000000000004,0.0030590961482320003,-0.0356105744843217,0,0,0,0.0,0.0
2025-07-11 13:08:04,624.53,0.345,0.85,0.0211077634227891,0.0232491307265487,625.0,625.0,-0.505,-0.002141367303759599,-0.12061057448432166,0,0,0,0.0,0.0
2025-07-11 13:08:05,624.53,0.345,0.835,0.0211077634227891,0.0223314018820796,625.0,625.0,-0.49,-0.0012236384592905006,-0.10561057448432165,0,0,0,0.0,0.0
2025-07-11 13:08:06,624.53,0.385,0.845,0.0235550403413734,0.0229432211117257,625.0,625.0,-0.45999999999999996,0.0006118192296476997,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:07,624.53,0.375,0.835,0.0229432211117273,0.0223314018820796,625.0,625.0,-0.45999999999999996,0.0006118192296476997,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:08,624.53,0.385,0.8,0.0235550403413734,0.0201900345783184,625.0,625.0,-0.41500000000000004,0.003365005763055002,-0.030610574484321695,0,0,0,0.0,0.0
2025-07-11 13:08:09,624.53,0.345,0.84,0.0211077634227891,0.0226373114969026,625.0,625.0,-0.495,-0.0015295480741134987,-0.11061057448432166,0,0,0,0.0,0.0
2025-07-11 13:08:10,624.53,0.365,0.805,0.0223314018820813,0.0204959441931414,625.0,625.0,-0.44000000000000006,0.0018354576889399003,-0.05561057448432172,0,0,0,0.0,0.0
2025-07-11 13:08:11,624.53,0.365,0.825,0.0223314018820813,0.0217195826524335,625.0,625.0,-0.45999999999999996,0.0006118192296478003,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:12,624.53,0.385,0.155,0.0235550403413734,0.0094831980595139,625.0,623.0,0.23,0.0140718422818595,0.6143894255156783,0,0,0,0.0,0.0
2025-07-11 13:08:13,624.53,0.375,0.835,0.0229432211117273,0.0223314018820796,625.0,625.0,-0.45999999999999996,0.0006118192296476997,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:14,624.53,0.365,0.835,0.0223314018820813,0.0223314018820796,625.0,625.0,-0.47,1.700029006457271e-15,-0.08561057448432163,0,0,0,0.0,0.0
2025-07-11 13:08:15,624.53,0.925,0.825,0.0241668595710211,0.0217195826524335,624.0,625.0,0.10000000000000009,0.0024472769185876,-0.5154735975651419,0,0,0,0.0,0.0
2025-07-11 13:08:16,624.53,0.345,0.85,0.0211077634227891,0.0232491307265487,625.0,625.0,-0.505,-0.002141367303759599,-0.12061057448432166,0,0,0,0.0,0.0
2025-07-11 13:08:17,624.53,0.385,0.81,0.0235550403413734,0.0208018538079644,625.0,625.0,-0.42500000000000004,0.002753186533409002,-0.040610574484321704,0,0,0,0.0,0.0
2025-07-11 13:08:18,624.53,0.365,0.845,0.0223314018820813,0.0229432211117257,625.0,625.0,-0.48,-0.0006118192296444003,-0.09561057448432164,0,0,0,0.0,0.0
2025-07-11 13:08:19,624.53,0.385,0.845,0.0235550403413734,0.0229432211117257,625.0,625.0,-0.45999999999999996,0.0006118192296476997,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:20,624.53,0.385,0.81,0.0235550403413734,0.0208018538079644,625.0,625.0,-0.42500000000000004,0.002753186533409002,-0.040610574484321704,0,0,0,0.0,0.0
2025-07-11 13:08:21,624.53,0.335,0.855,0.0204959441931431,0.0235550403413717,625.0,625.0,-0.52,-0.0030590961482286003,-0.13561057448432168,0,0,0,0.0,0.0
2025-07-11 13:08:22,624.53,0.375,0.855,0.0229432211117273,0.0235550403413717,625.0,625.0,-0.48,-0.0006118192296444003,-0.09561057448432164,0,-1,0,0.0,0.3
2025-07-11 13:08:23,624.53,0.335,0.825,0.0204959441931431,0.0217195826524335,625.0,625.0,-0.48999999999999994,-0.0012236384592904,-0.1056105744843216,0,-1,0,0.0,0.3
2025-07-11 13:08:24,624.53,0.345,0.345,0.0211077634227891,0.0211077634227891,625.0,624.0,0.0,0.0,0.38438942551567834,1,0,1,1.0,0.7
2025-07-11 13:08:25,624.53,0.385,0.845,0.0235550403413734,0.0229432211117257,625.0,625.0,-0.45999999999999996,0.0006118192296476997,-0.07561057448432162,0,0,0,0.0,0.0
2025-07-11 13:08:26,624.53,0.385,0.805,0.0235550403413734,0.0204959441931414,625.0,625.0,-0.42000000000000004,0.0030590961482320003,-0.0356105744843217,0,1,0,0.0,0.3
2025-07-11 13:08:27,624.53,0.395,0.825,0.0241668595710195,0.0217195826524335,625.0,625.0,-0.42999999999999994,0.0024472769185860006,-0.0456105744843216,0,1,0,0.0,0.3
2025-07-11 13:08:28,624.53,0.355,0.805,0.0217195826524352,0.0204959441931414,625.0,625.0,-0.45000000000000007,0.0012236384592938,-0.06561057448432173,0,0,0,0.0,0.0
2025-07-11 13:08:29,624.53,0.96,0.77,0.0263082268747823,0.0183545768893802,624.0,625.0,0.18999999999999995,0.0079536499854021,-0.425473597565142,1,1,-1,0.0,0.39999999999999997
2025-07-11 13:08:30,624.53,0.375,0.805,0.0229432211117273,0.0204959441931414,625.0,625.0,-0.43000000000000005,0.0024472769185859,-0.04561057448432171,0,0,0,0.0,0.0
